57144	Elective Studio (Jazz Improv)	None	Music	"Private lessons for non-music majors on orchestral instruments, voice, keyboard, guitar, Alexander Technique, jazz improvisation, composition, and bagpipes.  An appropriate fee will be charged according to length of lesson.  Practice facilities and instrument ownership are the responsibility of the student.  Instructor permission required."	Eric Defade	NA	NA	NA	NA							
57144	Elective Studio (Jazz Improv)	None	Music	"Private lessons for non-music majors on orchestral instruments, voice, keyboard, guitar, Alexander Technique, jazz improvisation, composition, and bagpipes.  An appropriate fee will be charged according to length of lesson.  Practice facilities and instrument ownership are the responsibility of the student.  Instructor permission required."	Christopher Capizzi	NA	NA	NA	NA							
57145	Elective Studio (Alexander Technique II)	3	Music	None	Lisa Levinson	NA	NA	NA	NA							
57145	Elective Studio (Alexander Technique II)	3	Music	None	Lisa Levinson	NA	NA	NA	NA							
57150	Basic Harmony II	9	Music	"This course deals with common-practice harmony. It includes triads and their inversions, tonality and modality, non-harmonic tones, cadences, and the basic concepts of modulation.  It includes work on fundamentals for inexperienced students."	Mark Domencic	1<>3	1230	120	MM 127							
57153	Harmony II	9	Music	"This course is a continuation of the study of common practice harmony, exploring dissonant and chromatic harmony."	Richard Randall	2<>4	1200	120	CFA A2							
57153	Harmony II	9	Music	"This course is a continuation of the study of common practice harmony, exploring dissonant and chromatic harmony."	R. James Whipple	2<>4	1200	120	CFA M157							
57153	Harmony II	9	Music	"This course is a continuation of the study of common practice harmony, exploring dissonant and chromatic harmony."	R. James Whipple	2<>4	1030	1150	CFA M157							
57162	Eurhythmics II	3	Music	"Eurhythmics II introduces combinations of binary and ternary metric units, mixed meters, changing meters, and notation and performance of cross-rhythms."	Stephen Neely	1<>3<>5	930	1020	MM 119							
57162	Eurhythmics II	3	Music	"Eurhythmics II introduces combinations of binary and ternary metric units, mixed meters, changing meters, and notation and performance of cross-rhythms."	Stephen Neely	1<>3<>5	1030	1120	MM 119							
57162	Eurhythmics II	3	Music	"Eurhythmics II introduces combinations of binary and ternary metric units, mixed meters, changing meters, and notation and performance of cross-rhythms."	Stephen Neely	1<>3<>5	1130	2420	MM 119							
57164	Eurhythmics IV	3	Music	"Eurhythmics is a unique approach to music learning developed by the Swiss composer and educator Emile Jaques-Dalcroze (1865-1950).  It is a process for awakening, developing and refining innate musicality through rhythmic movement, ear training and improvisation.  Through rhythmic movement, students demonstrate knowledge and understanding of the expressive/interpretive as well as the metrical/structural aspects of music.  Sight reading, conducting, notation, analysis and improvisation are integral to the course.  Eurhythmics IV Course Content: More complex rhythmic problems encountered in composed music, Changing meters and changing metric units within a composition, Rhythm reading of patterns using small note values, Messiaen rhythm techniques."	Stephen Neely	2<>4	930	1020	MM 119							
57164	Eurhythmics IV	3	Music	"Eurhythmics is a unique approach to music learning developed by the Swiss composer and educator Emile Jaques-Dalcroze (1865-1950).  It is a process for awakening, developing and refining innate musicality through rhythmic movement, ear training and improvisation.  Through rhythmic movement, students demonstrate knowledge and understanding of the expressive/interpretive as well as the metrical/structural aspects of music.  Sight reading, conducting, notation, analysis and improvisation are integral to the course.  Eurhythmics IV Course Content: More complex rhythmic problems encountered in composed music, Changing meters and changing metric units within a composition, Rhythm reading of patterns using small note values, Messiaen rhythm techniques."	Stephen Neely	2<>4	1030	1120	MM 119							
57164	Eurhythmics IV	3	Music	"Eurhythmics is a unique approach to music learning developed by the Swiss composer and educator Emile Jaques-Dalcroze (1865-1950).  It is a process for awakening, developing and refining innate musicality through rhythmic movement, ear training and improvisation.  Through rhythmic movement, students demonstrate knowledge and understanding of the expressive/interpretive as well as the metrical/structural aspects of music.  Sight reading, conducting, notation, analysis and improvisation are integral to the course.  Eurhythmics IV Course Content: More complex rhythmic problems encountered in composed music, Changing meters and changing metric units within a composition, Rhythm reading of patterns using small note values, Messiaen rhythm techniques."	Stephen Neely	2<>4	1130	2420	MM 119							
57171	Introduction to Music Technology (self-paced)	6	Music	"This course gives an overview of music technology through practical information and several hands-on projects. Concepts such as MIDI and digital audio are introduced and specific topics are covered in detail  including sequencing, music notation, digital recording, mixing, and production. Throughout the course, students are required to complete several projects and create musical compositions in styles of their own  choosing. The student is not graded on the musicality of these compositions, but instead on how well they meet the stated project goals by correctly using specific equipment and/or computer programs.    This is a self-paced version of 57-101. Material will be covered during weekly class sessions, though students are expected to make time in the evenings or weekends to work on their projects in either the MTC (MM119A) or some other cluster. Students with prior experience may pass out of certain classes and projects by providing teacher with equivalent work (pending teacher approval). In addition to the required projects, there is a final exam which is administered during the last class session."	Benjamin Opie	1	830	920	MM 119A							
57171	Introduction to Music Technology (self-paced)	6	Music	"This course gives an overview of music technology through practical information and several hands-on projects. Concepts such as MIDI and digital audio are introduced and specific topics are covered in detail  including sequencing, music notation, digital recording, mixing, and production. Throughout the course, students are required to complete several projects and create musical compositions in styles of their own  choosing. The student is not graded on the musicality of these compositions, but instead on how well they meet the stated project goals by correctly using specific equipment and/or computer programs.    This is a self-paced version of 57-101. Material will be covered during weekly class sessions, though students are expected to make time in the evenings or weekends to work on their projects in either the MTC (MM119A) or some other cluster. Students with prior experience may pass out of certain classes and projects by providing teacher with equivalent work (pending teacher approval). In addition to the required projects, there is a final exam which is administered during the last class session."	Benjamin Opie	1	830	920	MM 119A							
57182	Solfege II	3	Music	Continues 57-181 Solfege I.	Anne Jackovic	1<>3<>5	830	920	CFA M160							
57182	Solfege II	3	Music	Continues 57-181 Solfege I.	Anne Jackovic	1<>3<>5	930	1020	CFA M160							
57184	Solfege IV	3	Music	Continues 57-183 Solfege III. Students learn to read atonal music and practice three-part contrapuntal dictations as well as harmonic dictations.	Walter Young	1<>3<>5	830	920	CFA A2							
57184	Solfege IV	3	Music	Continues 57-183 Solfege III. Students learn to read atonal music and practice three-part contrapuntal dictations as well as harmonic dictations.	Walter Young	1<>3<>5	930	1020	CFA A2							
57186	Advanced Solfege II	3	Music	Continues 57-185 Advanced Solfege I.	Natalie Ozeas	1<>3<>5	1030	1120	CFA A2							
57190	Repertoire and Listening for Musicians I	3	Music	"One of the most important ways of achieving musical excellence is to listen.  In this course, students listen critically to essential music which has stood the test of time and to superior performances.  This on-line course features listening and discussion in a virtual coffee shop atmosphere.  2-3 hours of listening per week.  This semester introduces full scores for chamber and orchestral music. Midterm and final listening tests. This course contains midterm and final listening tests.  Proficiency requirement for freshman music majors.  Other students admitted with instructors permission."	Paul Johnston	NA	NA	NA	NA							
57191	Keyboard Studies	3	Music	"All undergraduate music students are required to take four semesters of keyboard studies during their freshman and sophomore years. The emphasis of this course is to develop a practical keyboard facility, which includes keyboard theory and technique, sightreading, solo and ensemble repertoire, transposition, and a variety of creative activities such as harmonization and improvisation."	Carla Larocca	NA	NA	NA	NA							
57194	Collaborative Piano Skills II	3	Music	Continues 57-193 Collaborative Piano Skills I.	Lowell Carver	3	1530	1620	CFA M160							
57208	Secondary Studio	None	Music	Provides the opportunity for students to pursue study in a secondary instrument or area.  By special permission only.	William Caballero	NA	NA	NA	NA							
57208	Secondary Studio	None	Music	Provides the opportunity for students to pursue study in a secondary instrument or area.  By special permission only.	Nancy Galbraith	NA	NA	NA	NA							
57208	Secondary Studio	None	Music	Provides the opportunity for students to pursue study in a secondary instrument or area.  By special permission only.	John Marcinizyn	NA	NA	NA	NA							
57208	Secondary Studio	None	Music	Provides the opportunity for students to pursue study in a secondary instrument or area.  By special permission only.	Jennifer Aylmer	NA	NA	NA	NA							
57208	Secondary Studio	None	Music	Provides the opportunity for students to pursue study in a secondary instrument or area.  By special permission only.	Peter Sullivan<>Michael Rusinek<>Scott Bell<>Neal Berntsen	NA	NA	NA	NA							
57212	Movement and Dance IV	3	Music	"The CMU School of Music movement curriculum is designed to expose students to various styles and genres of contemporary and traditional forms of dance and movement.  Students will increase their technical proficiency and personal artistry in dance in order to expand their physical skills as vocal performance artists.    Courses will:  Improve students posture and strength,  Increase proficiency in dance vocabulary,  Increase ability to recognize, interpret and execute choreography, movement and staging direction,  Enhance kinesthetic awareness and physical confidence and  Improve overall health.    With a focus on creativity and expression in movement, these courses concentrate on using the body as a tool in the creative process.  Throughout Movement and Dance I - IV, courses will include movement fundamentals, modern dance, ballet,  partnering, dance composition/improvisation; as well as mini-courses in dance forms which can include stage combat, Flamenco dance, pilates and ballroom dance."	Peter Kope	1<>3	930	1050	GYM SGYM							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder	NA	NA	NA	NA							
57226	Chamber Music: String Quartet	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Christopher Wu<>Zachary Reeder<>Sharon Johnston	NA	NA	NA	NA							
57227	Jazz Orchestra	3	Music	"This ensemble incorporates a comprehensive approach to Big Band performance and study. The music performed is drawn from all eras of big band repertoire with occasional programs of specific composers and genres.  The ensemble is carefully coordinated with the Jazz Vocal Ensemble and major ensembles in order to challenge and prepare students for professional music career opportunities.  The ensemble performs on the regular School of Music concert series (2-3 shows per semester) and for on-campus events.  Admission of undergraduate and graduate students is by competitive audition and placement is by the director.  Grading is based on attendance, preparation, and consistent progress."	Eric Defade	1<>3	1830	1950	MM 119							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	R. James Whipple<>Zachary Reeder	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	R. James Whipple<>Zachary Reeder	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	R. James Whipple<>Zachary Reeder	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	R. James Whipple<>Zachary Reeder	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Zachary Reeder<>R. James Whipple	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Zachary Reeder<>R. James Whipple	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Zachary Reeder<>R. James Whipple	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Zachary Reeder<>R. James Whipple	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Zachary Reeder<>R. James Whipple	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Zachary Reeder<>R. James Whipple	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Zachary Reeder<>R. James Whipple	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	R. James Whipple<>Zachary Reeder	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	R. James Whipple<>Zachary Reeder	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	R. James Whipple<>Zachary Reeder	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	R. James Whipple<>Zachary Reeder	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Zachary Reeder<>R. James Whipple	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	R. James Whipple<>Zachary Reeder	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	R. James Whipple<>Zachary Reeder	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	R. James Whipple<>Zachary Reeder	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	R. James Whipple<>Zachary Reeder	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	R. James Whipple<>Zachary Reeder	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	R. James Whipple<>Zachary Reeder	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	R. James Whipple<>Zachary Reeder	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	R. James Whipple<>Zachary Reeder	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	R. James Whipple<>Zachary Reeder	NA	NA	NA	NA							
57228	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	R. James Whipple<>Zachary Reeder<>Sharon Johnston	NA	NA	NA	NA							
57229	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Instructor TBA	NA	NA	NA	NA							
57229	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Instructor TBA	NA	NA	NA	NA							
57229	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Instructor TBA	NA	NA	NA	NA							
57229	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Instructor TBA	NA	NA	NA	NA							
57229	Chamber Music: Woodwind and Mixed	3	Music	"Provides an opportunity for students to play in small ensembles, advised by faculty coaches. The performers will develop effective rehearsal techniques, explore chamber music repertoire, deal with issues of intonation and balance, and arrive at interpretive conclusions that are stylistically sound, yet individualistic and creative. A performance is required each semester."	Instructor TBA	NA	NA	NA	NA							
